"id","tipo_de_barrio","nombre_del_barrio","integrantes_del_hogar","p1","p1_1","p2","p3","p4","p5","p6","p7","p8","p9","p10","p11","p12","p12_1","p12_2","p12_3","p13","p14","p14_1","p14_2","trabaja","p15","p16","p17","p18","p19","p20","p21","p22","p22_1","p23","p24","p24_1","p25","p26","p27","p28","p29","p30","p31","p32","p32_1","p32_2","p32_otros_1","p32_otros_2","p33","p33_1","p33_2","p33_3","p33_4","p33_5","p33_6","p34","p35","p36","p37","p38","p38_1","p38_2","p38_3","p38_4","p38_5","p39","p40","p41","p42","p43","p44","p45","p46","p47","p48","p48_1","p48_2","p48_3","p48_4","p48_5","p49","p50","p51","p51_1","p51_2","p51_3","p51_4","p51_5","p52","p53","p54","p55","p56","p57","p58","p59","p60","p60_1","p61","p61_1","p62","p63","p64","p65","p66","p66_1","p66_2","p67","p67_1","p68","p69","p69_1","p70","p71","p72","p72_1","p72_2","p72_3","p72_4","p72_5","p72_6","p72_7","p73","p73_1","p73_2","p73_3","p73_4","p73_5","p73_6","p73_7","p73_8","p73_9","p74","p75","p76","p77","p77_1","p77_2","p78","p79","fecha_de_entrevista","comuna","total_menores","total_adultos_mayores","q189cod1","q189cod1_etiqueta","q189cod2","q189cod2_etiqueta","p20c_renatep_rama_actividad","p20c_renatep_rama_etiqueta","p20c_renatep_ocupacion","p20c_renatep_ocupacion_etiqueta","q219cod1","q219cod1_etiqueta","q219cod2","q219cod2_etiqueta","p42c_cno","p42c_renatep_rama_actividad","p42_renatep_rama_etiqueta","p42c_renatep_ocupacion","p42c_renatep_ocupacion_etiqueta","hogar_monoparental","p67_tema_curso_grupos"
20324583,1,2,1,1,"",2,25,5,1,,,1,2,,,1,"","","",,1,"","",1,,1,"restaurante",4,1,"delivery","transporte de comida a domicilio",4,"",1,2,"",2,,2,,2,"30",5,1,,,"","",1,,,,,,"moto",2,,2,2,3,3,3,2,2,1,3,"construccion",1,"albañil",4,,3,2,,3,,,,,"",2,2,3,2,1,1,2,2,1,"albañil",2,2,2,2,2,2,1,"",7,"",,,3,2,,"","",,"",,,"",,1,1,,,,,,,"",4,4,4,4,2,4,4,4,4,"",2,"",4,1,"","",2,2,"2023-07-13","comuna 01",2,0,55,"servicios de hoteleria y restaurantes",5503,"servicios de expendio de comidas y bebidas excepto vendedores ambulantes de comidas",8,"transporte y almacenamiento.",18,"mensajeria // delivery",45,"construccion",4500,"construccion","72.1.1.3 / albañil (oficial, medio oficial)",5,"construccion e infraestructura social y mejoramiento ambiental.",2,"albañil // durlero",2,99
19887578,1,5,2,1,"",1,60,5,1,,,2,,,,5,"","paraguay","",1,1,"","",1,,1,"cuida niños, niñera cuenta propia",1,1,"niñera","cuidar niños",6,"",4,,"",,3,2,,2,"8",5,4,,,"","",1,,,,,,"",2,,2,2,2,3,1,1,1,1,1,"casa de familias, limpieza",1,"limpieza",1,1,,,,13,,,,,"",2,2,1,2,1,1,1,1,2,"",2,2,2,2,2,2,2,"",7,"",,,3,2,,"","",,"",,,"",,1,15,16,,,,,,"terminar la escuela",4,4,4,4,4,1,4,4,4,"",2,"",4,1,"","",2,2,"2023-06-22","comuna 08",0,0,95,"servicios de hogares privados que contratan servicio domestico",9500,"servicios de hogares privados que contratan servicio domestico",1,"servicios socio comunitarios",10,"cuidados (niños/as, enfermos/as, personas con discapacidad, ancianos/as)",95,"servicios de hogares privados que contratan servicio domestico",9500,"servicios de hogares privados que contratan servicio domestico","55.3.1.4 / mucama/empleada domestica",3,"servicios personales y otros oficios.",26,"servicios de limpieza",,99
19879555,1,8,2,2,"",1,37,4,1,,,1,2,,,5,"","paraguay","",2,5,"","paraguay",1,,1,"casa de familia",1,1,"limpieza","limpia",7,"",1,2,"",2,,2,,2,"4",2,4,,,"","",1,,,,,,"",2,,1,1,3,3,2,2,2,3,1,"",,"",,,,,,,,,,,"",,,,,,,,,2,"",1,2,2,2,2,2,2,"",7,"",,,3,2,,"","",,"",,,"",,1,16,,,,,,,"decoracion de eventos",4,4,4,4,4,4,4,4,4,"",2,"",4,1,"","",2,2,"2023-06-22","comuna 07",1,0,95,"servicios de hogares privados que contratan servicio domestico",9500,"servicios de hogares privados que contratan servicio domestico",3,"servicios personales y otros oficios.",26,"servicios de limpieza",,"",,"","",,"",,"0",,99
19999963,3,99,2,2,"",1,19,5,2,2,1,,,,,5,"","paraguay","",1,1,"","",2,1,,"",,,"","",,"",,,"",,,,,,"",,,,,"","",,,,,,,"",,,,,,,,,,,,"geriatrico",3,"asistente de adulto mayor",1,2,,2,,13,,,,,"",1,1,,,,,,,2,"",1,2,1,2,2,1,,"",7,"",,,3,2,,"","",,"",,,"",,1,11,,,,,,,"",4,4,4,4,1,4,4,1,4,"",2,"",4,1,"","",2,2,"2023-07-03","comuna 08",1,0,,"",,"",,"",,"",85,"servicios sociales y de salud",8503,"servicios sociales","57.1.1.3 / cuidador de ancianos",1,"servicios socio comunitarios",10,"cuidados (niños/as, enfermos/as, personas con discapacidad, ancianos/as)",,99
19631304,1,3,1,1,"",2,52,4,2,2,1,,,,,1,"","","",,1,"","",2,1,,"",,,"","",,"",,,"",,,,,,"",,,,,"","",,,,,,,"",,,,,,,,,,,,"distribuidora",6,"operario",1,1,,,,13,,,,,"",1,1,,,,,,,1,"ayudante de cocina",2,1,2,2,2,1,,"",7,"",,,3,2,,"","",,"",,,"",,2,,,,,,,,"",4,4,2,4,4,1,4,4,4,"",1,"6",1,1,"","",2,2,"2023-06-15","comuna 04",2,0,,"",,"",,"",,"",63,"servicios anexos al transporte; servicios de agencias de viaje",6301,"manipulacion , almacenamiento y deposito","80.3.1.3 / operario de linea de montaje",6,"industria manufacturera.",38,"otros",2,99
20139965,1,2,1,1,"",1,30,4,1,,,2,,,,5,"","paraguay","",1,1,"","",1,,2,"taller",1,1,"limpiar","limpieza",1,"",1,2,"",2,,2,,2,"25hs",4,4,,,"","",1,,,,,,"",1,1,1,1,3,3,3,2,2,2,3,"",,"",,,,,,,,,,,"",,,,,,,,,2,"",2,2,2,2,2,2,1,"",7,"",,,3,2,,"","",,"",,,"",,1,3,4,14,,,,,"",4,4,4,4,1,4,4,1,4,"",2,"",4,1,"","",1,1,"2023-07-07","comuna 04",1,0,50,"venta, mantenimiento y reparacion de vehiculos automotores y motocicletas; venta al por menor de combustible para vehic",5002,"mantenimiento y reparacion de vehiculos automotores, excepto motocicletas",3,"servicios personales y otros oficios.",26,"servicios de limpieza",,"",,"","",,"",,"0",1,99
20372673,1,2,1,1,"",2,37,6,1,,,1,2,,,5,"","paraguay","",1,1,"","",1,,1,"koosco",2,1,"repositor","repositor",1,"",1,2,"",2,,2,,2,"48",7,4,,,"","",1,,,,,,"",1,2,1,1,3,2,3,2,3,2,3,"correo",2,"mensajero",1,1,,,,13,,,,,"",1,1,3,3,1,1,1,3,1,"cocinero",2,1,2,1,1,2,1,"",7,"",,,3,2,,"","",,"",,,"",,1,2,,,,,,,"",4,4,4,4,4,4,4,4,4,"",2,"",1,1,"","",2,2,"2022-07-11","comuna 01",0,0,53,"comercio al por mayor, en comision y al por menor, excepto vehiculos automotores y motocicletas",5303,"comercio de alimentos, bebidas y tabaco",2,"comercio popular y trabajos en espacios publicos",38,"otros",64,"servicios de correos y telecomunicaciones",6401,"servicios de correos","32.3.1.4 / repartidor de comercio a domicilio/delivery",8,"transporte y almacenamiento.",18,"mensajeria // delivery",,99
20040921,3,99,1,1,"",1,36,4,1,,,2,,,,5,"","paraguay","",1,1,"","",1,,1,"empleada domestica",1,1,"empleada domestica","limpieza",7,"",6,,"",2,,2,,2,"18",7,4,,,"","",1,,,,,,"articulos de limpieza",1,1,1,2,3,3,2,1,1,3,1,"",,"",,,,,,,,,,,"",,,,,,,,,2,"",1,2,2,2,2,2,1,"",7,"",,,3,2,,"","",,"",,,"",,1,3,,,,,,,"",4,4,4,4,4,4,4,4,4,"",2,"",4,1,"","",2,2,"2023-07-03","comuna 08",2,0,95,"servicios de hogares privados que contratan servicio domestico",9500,"servicios de hogares privados que contratan servicio domestico",3,"servicios personales y otros oficios.",26,"servicios de limpieza",,"",,"","",,"",,"0",1,99
19991739,3,99,2,1,"",1,60,7,1,,,1,1,3,,2,"","","",,1,"","",1,,1,"comercio",2,1,"comercio familiar","maneja la agenda, la caja del negocio. limpia etc.",1,"",4,,"",,3,1,1,2,"80hs",8,11,,,"pusieron la peluqueria","",1,11,,,,,"",99,,1,1,3,3,3,3,1,3,3,"",,"",,,,,,,,,,,"",,,,,,,,,1,"maestra",3,2,2,2,2,1,,"",7,"",,,3,2,,"","",,"",,,"",,1,3,,,,,,,"",4,4,4,4,4,4,4,4,4,"",2,"",4,2,"","visitar",2,2,"2023-06-30","comuna 06",0,0,53,"comercio al por mayor, en comision y al por menor, excepto vehiculos automotores y motocicletas",5308,"tiendas no especializadas sin predominancia de alimentos y bebidas",2,"comercio popular y trabajos en espacios publicos",36,"vendedor/a punto fijo",,"",,"","",,"",,"0",,99
20118708,1,2,1,1,"",1,52,4,1,,,2,,,,5,"","bolivia","",1,1,"","",1,,1,"modista",1,1,"modista","hace arreglos",6,"",4,,"",,3,2,,2,"15",8,11,,,"emprendimiento propio","",1,,,,,,"",2,,4,2,3,3,2,2,1,1,99,"",,"",,,,,,,,,,,"",,,,,,,,,2,"",1,2,2,2,2,1,,"",7,"",,,3,2,,"","",,"",,,"",,1,4,,,,,,,"",4,4,4,4,3,1,4,4,4,"",2,"",1,1,"","",2,2,"2023-07-07","comuna 01",0,0,17,"fabricacion de productos textiles",1700,"fabricacion de productos textiles",6,"industria manufacturera.",15,"indumentaria y textil",,"",,"","",,"",,"0",,99
19887541,1,3,2,1,"",2,41,5,1,,,1,2,,,5,"","paraguay","",1,1,"","",1,,1,"tareas de construccion",2,1,"albañil y pintor","albañileria y pintura",7,"",1,2,"",2,,2,,2,"24",8,4,,,"","",2,3,,,,,"",1,4,2,2,3,3,1,1,1,3,2,"",,"",,,,,,,,,,,"",,,,,,,,,1,"pintor",2,2,1,2,2,2,1,"",7,"",,,3,2,,"","",,"",,,"",,1,6,9,,,,,,"",4,4,4,4,2,4,4,2,4,"",2,"",4,1,"","",2,2,"2023-06-23","comuna 04",1,0,45,"construccion",4500,"construccion",5,"construccion e infraestructura social y mejoramiento ambiental.",2,"albañil // durlero",,"",,"","",,"",,"0",,99
20180405,1,2,2,1,"",2,34,6,1,,,1,2,,,5,"","paraguay","",1,1,"","",1,,1,"construccion",2,1,"albañil","trabajos de albañileria",5,"",1,2,"",2,,2,,2,"40",8,4,,,"","",3,,,,,,"",1,5,1,1,3,3,3,3,1,1,6,"construccion",3,"albañil",1,1,,,,3,,,,,"",1,1,3,2,3,3,2,3,1,"albañil y refrigeracion",2,1,2,2,2,2,2,"",7,"",,,3,2,,"","",,"",,,"",,1,7,8,9,,,,,"",4,4,4,4,4,4,4,4,4,"",2,"",4,1,"","",2,2,"2023-07-10","comuna 01",0,0,45,"construccion",4500,"construccion",5,"construccion e infraestructura social y mejoramiento ambiental.",2,"albañil // durlero",45,"construccion",4500,"construccion","72.1.1.3 / albañil (oficial, medio oficial)",5,"construccion e infraestructura social y mejoramiento ambiental.",2,"albañil // durlero",,99
20407454,1,2,1,1,"",2,27,3,1,,,2,,,,2,"","","",,2,"","",1,,1,"cartonero",1,1,"cartonero","junta carton",1,"",4,,"",,3,2,,2,"40",8,4,,,"","",1,,,,,,"",2,,5,5,1,2,3,3,3,1,1,"",,"",,,,,,,,,,,"",,,,,,,,,2,"",1,2,2,2,2,2,1,"",7,"",,,3,99,,"","",,"",,,"",,1,5,7,9,,,,,"",4,4,4,4,4,4,4,4,4,"",2,"",2,1,"","",2,2,"2023-07-15","comuna 01",0,0,37,"reciclamiento",3700,"reciclamiento",4,"recuperacion, reciclado y servicios ambientales.",9,"cartonero/a",,"",,"","",,"",,"0",,99
19818798,1,1,2,1,"",2,57,6,1,,,2,,,,6,"","","peru",1,1,"","",1,,2,"remiseria",1,1,"remisero","transporte de pasajeros",4,"",4,,"",,3,2,,2,"50",8,4,,,"","",1,,,,,,"",1,2,2,2,3,3,3,2,1,2,3,"fabrica de zapatos",7,"costurero",1,1,,,,1,,,,,"",1,1,3,3,3,1,2,1,1,"zapatero y costurero",3,2,2,2,2,2,6,"",7,"",,,3,2,,"","",,"",,,"",,1,16,,,,,,,"serigrafia",4,4,2,4,2,4,4,2,4,"",1,"9",1,1,"","",2,2,"2023-06-05","comuna 08",2,0,60,"servicio de transporte terrestre",6004,"transporte automotor de pasajeros",8,"transporte y almacenamiento.",34,"transporte de pasajeros",19,"curtido y terminacion de cueros; fabricacion de articulos de marroquineria, talabarteria y calzado y de sus partes",1902,"fabricacion de calzado y de sus partes","80.3.2.3 / costurera",6,"industria manufacturera.",15,"indumentaria y textil",2,99
20171854,3,99,3,3,"",2,23,5,2,2,1,,,,,1,"","","",,1,"","",2,1,,"",,,"","",,"",,,"",,,,,,"",,,,,"","",,,,,,,"",,,,,,,,,,,,"lavador de autos",1,"lavador",1,2,,2,,12,,,,,"hidrolavadora",3,2,,,,,,,2,"",2,1,1,2,2,2,7,"atencion al cliente",7,"",,,3,2,,"","",,"",,,"",,2,,,,,,,,"",4,4,2,4,4,2,4,4,4,"",1,"2",4,1,"","",2,2,"2023-07-07","comuna 09",1,0,,"",,"",,"",,"",50,"venta, mantenimiento y reparacion de vehiculos automotores y motocicletas; venta al por menor de combustible para vehic",5002,"mantenimiento y reparacion de vehiculos automotores, excepto motocicletas","05.0.0.2 / prestador de servicio de lavadero de autos",3,"servicios personales y otros oficios.",26,"servicios de limpieza",1,99
19597522,1,3,3,1,"",1,37,3,1,,,2,,,,5,"","paraguay","",1,1,"","",1,,1,"verduleria",2,1,"dueña de negocio","venta de verduras",1,"",4,,"",,3,2,,2,"70",7,11,,,"por su cuenta","",1,,,,,,"",1,1,1,1,3,3,3,3,1,1,2,"empleada domestica",2,"servicio domestico en hogares",6,2,,2,,13,,,,,"",1,1,3,3,3,3,3,1,2,"",1,2,1,2,2,1,,"",7,"",,,3,2,,"","",,"",,,"",,1,2,,,,,,,"",4,4,4,4,1,1,4,4,4,"",2,"",4,1,"","",2,1,"2023-06-14","comuna 04",2,0,53,"comercio al por mayor, en comision y al por menor, excepto vehiculos automotores y motocicletas",5302,"comercio de materias primas agropecuarias",2,"comercio popular y trabajos en espacios publicos",36,"vendedor/a punto fijo",95,"servicios de hogares privados que contratan servicio domestico",9500,"servicios de hogares privados que contratan servicio domestico","55.3.1.4 / mucama/empleada domestica",3,"servicios personales y otros oficios.",26,"servicios de limpieza",,99
19817876,1,1,2,1,"",2,41,3,1,,,1,2,,,1,"","","",,1,"","",1,,1,"venta de ropa",2,1,"vendedor","venta de ropa en la calle",1,"",1,2,"",2,,2,,2,"45",7,4,,,"","",1,,,,,,"",1,1,4,4,1,2,3,3,1,3,2,"regalaria",3,"vendedor",1,2,,2,,13,,,,,"",1,1,3,3,3,3,1,3,2,"",1,2,2,2,2,1,,"",7,"",,,3,2,,"","",,"",,,"",,1,3,,,,,,,"",4,4,4,4,2,4,4,2,4,"",2,"",4,1,"","",2,2,"2023-06-04","comuna 08",3,0,53,"comercio al por mayor, en comision y al por menor, excepto vehiculos automotores y motocicletas",5304,"comercio de textiles y avios (merceria), prendas de vestir, calzado, marroquineria y art. similares",2,"comercio popular y trabajos en espacios publicos",36,"vendedor/a punto fijo",53,"comercio al por mayor, en comision y al por menor, excepto vehiculos automotores y motocicletas",5306,"comercio de mercaderias ncp incluso mercaderias usadas","30.3.1.4 / ayudante de ventas de comercio minorista",2,"comercio popular y trabajos en espacios publicos",36,"vendedor/a punto fijo",,99
19849299,1,3,2,1,"",2,28,5,1,,,2,,,,5,"","paraguay","",1,1,"","",1,,2,"kiosquero",1,1,"kiosquero","atiende kiosco",6,"",4,,"",,3,2,,2,"60",6,11,,,"por su cuenta","",1,,,,,,"",2,,1,1,3,3,3,3,1,3,3,"obrabde construccion",4,"peon albañil",1,1,,,,2,3,,,,"",2,1,3,3,3,1,1,3,2,"",1,2,2,2,2,1,,"",7,"",,,3,2,,"","",,"",,,"",,2,,,,,,,,"",4,4,4,4,4,4,4,4,4,"",2,"",4,1,"","",2,2,"2023-06-21","comuna 04",1,0,53,"comercio al por mayor, en comision y al por menor, excepto vehiculos automotores y motocicletas",5303,"comercio de alimentos, bebidas y tabaco",2,"comercio popular y trabajos en espacios publicos",36,"vendedor/a punto fijo",45,"construccion",4500,"construccion","72.1.1.3 / albañil (oficial, medio oficial)",5,"construccion e infraestructura social y mejoramiento ambiental.",2,"albañil // durlero",,99
19926064,1,8,2,2,"",1,43,5,1,,,2,,,,5,"","bolivia","",1,1,"","",1,,1,"taller de costura",2,1,"corte y confeccion","corta, cose a maquina",6,"",1,2,"",2,,2,,2,"24",7,4,,,"","",1,12,,,,,"maquina para overlock, collareta",1,2,2,1,2,3,3,1,1,3,4,"",,"",,,,,,,,,,,"",,,,,,,,,2,"",2,1,1,2,2,1,,"",7,"",,,3,2,,"","",,"",,,"",,1,3,13,15,16,,,,"marketing",4,4,4,4,1,4,4,1,4,"",2,"",4,4,"","",2,1,"2023-06-26","comuna 07",1,0,17,"fabricacion de productos textiles",1700,"fabricacion de productos textiles",6,"industria manufacturera.",15,"indumentaria y textil",,"",,"","",,"",,"0",,99
19512266,1,9,1,1,"",1,63,5,1,,,2,,,,4,"misiones","","",,1,"","",1,,1,"sede vecinal",2,1,"secretaria","tareas de organizacion y administrativas",1,"",3,,"",2,,2,,2,"20",8,4,,,"","",1,,,,,,"",2,,2,2,3,3,3,3,1,1,1,"comercio",5,"seguridad",1,1,,,,13,,,,,"",1,1,3,3,1,1,1,1,1,"cuidadora de ancianos/ gerontologa",2,1,1,1,2,1,,"",7,"",,,3,2,,"","",,"",,,"",,2,,,,,,,,"",3,4,4,4,4,4,4,4,4,"",2,"",1,2,"","pami",2,2,"2023-06-03","comuna 08",0,1,75,"administracion publica, defensa y seguridad social obligatoria",7501,"administracion publica",3,"servicios personales y otros oficios.",38,"otros",53,"comercio al por mayor, en comision y al por menor, excepto vehiculos automotores y motocicletas",5308,"tiendas no especializadas sin predominancia de alimentos y bebidas","06.0.0.1 / prestador de servicios de seguridad y vigilancia",3,"servicios personales y otros oficios.",37,"vigilador/a // sereno/a",,99
19887517,1,7,2,1,"",2,27,6,1,,,1,2,,,1,"","","",,1,"","",1,,1,"bar",2,1,"bachero","lavar platos en el bar",1,"",1,2,"",2,,2,,2,"16",5,4,,,"","",1,,,,,,"",2,,2,1,1,3,3,3,3,1,1,"lavadero de autos",2,"lavar autos",1,2,,2,,12,,,,,"hidrolavadora, aspiradora",2,1,1,1,2,1,2,1,2,"",1,2,1,2,2,2,1,"",7,"",,,3,2,,"","",,"",,,"",,1,9,,,,,,,"",4,3,4,4,2,4,4,2,4,"",2,"",4,1,"","",2,1,"2023-06-10","comuna 08",1,0,55,"servicios de hoteleria y restaurantes",5503,"servicios de expendio de comidas y bebidas excepto vendedores ambulantes de comidas",2,"comercio popular y trabajos en espacios publicos",38,"otros",50,"venta, mantenimiento y reparacion de vehiculos automotores y motocicletas; venta al por menor de combustible para vehic",5002,"mantenimiento y reparacion de vehiculos automotores, excepto motocicletas","05.0.0.2 / prestador de servicio de lavadero de autos",3,"servicios personales y otros oficios.",26,"servicios de limpieza",,99
19784709,1,5,2,1,"",1,60,4,1,,,2,,,,5,"","paraguay","",1,1,"","",1,,1,"vendedora",1,1,"vendedora","vende gaseosas en su casa",6,"",4,,"",,3,2,,2,"48",6,4,,,"","",1,,,,,,"",2,,5,5,3,3,1,1,1,2,1,"",,"",,,,,,,,,,,"",,,,,,,,,2,"",1,2,2,2,2,1,,"",7,"",,,3,2,,"","",,"",,,"",,2,,,,,,,,"",4,4,2,4,4,4,4,4,4,"",2,"",1,1,"","",2,2,"2023-06-15","comuna 08",0,1,53,"comercio al por mayor, en comision y al por menor, excepto vehiculos automotores y motocicletas",5310,"venta al por menor en puestos moviles y  no realizadas en tiendas n.c.p.",2,"comercio popular y trabajos en espacios publicos",36,"vendedor/a punto fijo",,"",,"","",,"",,"0",,99
19672675,1,3,1,1,"",1,44,6,1,,,2,,,,6,"","","peru",1,1,"","",1,,1,"comerciante",1,1,"artesana","venta de artesanias",1,"",4,,"",,3,2,,2,"24",8,4,,,"","",1,2,,,,,"",1,5,4,2,3,3,1,1,1,2,2,"",,"",,,,,,,,,,,"",,,,,,,,,2,"",4,1,2,2,2,1,,"",7,"",,,3,2,,"","",,"",,,"",,1,2,,,,,,,"",4,4,4,4,1,4,4,4,4,"",2,"",1,1,"","",2,2,"2023-06-16","comuna 04",2,0,53,"comercio al por mayor, en comision y al por menor, excepto vehiculos automotores y motocicletas",5308,"tiendas no especializadas sin predominancia de alimentos y bebidas",2,"comercio popular y trabajos en espacios publicos",3,"artesano/a",,"",,"","",,"",,"0",1,99
19631631,1,8,6,2,"",1,51,4,1,,,2,,,,5,"","bolivia","",1,1,"","",1,,1,"costura",2,1,"costurera","cortar, medir, coser",6,"",2,,"",2,,2,,2,"50",8,4,,,"","",1,,,,,,"maquina de coser",1,2,1,1,3,3,2,3,1,2,1,"cocina",2,"cocinaba, todo tipo de comidas",1,2,,2,,12,,,,,"cuchillos, cucharas, sartenes, etc",1,1,3,3,2,3,1,3,2,"",2,2,1,2,1,2,1,"",7,"",,,3,2,,"","",,"",,,"",,1,1,2,4,,,,,"",4,4,4,4,4,4,4,4,4,"",2,"",4,1,"","",2,2,"2023-06-12","comuna 07",0,0,17,"fabricacion de productos textiles",1700,"fabricacion de productos textiles",6,"industria manufacturera.",15,"indumentaria y textil",55,"servicios de hoteleria y restaurantes",5503,"servicios de expendio de comidas y bebidas excepto vendedores ambulantes de comidas","53.1.1.3 / cocinero",3,"servicios personales y otros oficios.",5,"asador // cocinero/a",,99
19597251,1,8,1,1,"",1,27,5,1,,,1,2,,,4,"bolivia","","",,1,"","",1,,1,"costura",2,1,"costura","costura",9,"",1,2,"",2,,2,,2,"35",7,4,,,"","",1,12,,,,,"costura",1,4,3,1,3,2,3,2,1,1,2,"",,"",,,,,,,,,,,"",,,,,,,,,2,"",2,1,2,2,2,2,1,"",7,"",,,3,2,,"","",,"",,,"",,1,2,4,,,,,,"",4,4,4,4,1,4,4,1,4,"",2,"",4,1,"","",2,1,"2023-06-12","comuna 07",1,0,17,"fabricacion de productos textiles",1700,"fabricacion de productos textiles",6,"industria manufacturera.",15,"indumentaria y textil",,"",,"","",,"",,"0",1,99
20029303,1,2,4,2,"",2,33,6,1,,,1,2,,,5,"","paraguay","",1,1,"","",1,,1,"obra en construccion",3,1,"carpintero","tareas de carpinteria sobre madera",5,"",1,2,"",2,,2,,2,"45",8,4,,,"","",2,,,,,,"",2,,1,2,2,3,3,3,3,2,3,"",,"",,,,,,,,,,,"",,,,,,,,,1,"carpinteria",1,2,1,2,2,1,,"",7,"",,,3,2,,"","",,"",,,"",,2,,,,,,,,"",4,4,4,4,2,4,4,4,4,"",2,"",4,1,"","",2,2,"2023-07-05","comuna 01",1,0,45,"construccion",4500,"construccion",6,"industria manufacturera.",8,"carpinteria y zingueria",,"",,"","",,"",,"0",,99
19623589,1,8,2,1,"",2,49,6,1,,,2,,,,5,"","bolivia","",1,1,"","",1,,1,"costura",1,1,"costura","costura",1,"",4,,"",,3,2,,2,"75",2,4,,,"","",1,12,,,,,"coser",1,5,1,1,3,3,3,3,1,1,2,"costura",3,"costura",1,2,,2,,1,12,,,,"coser",1,1,3,3,3,3,1,2,2,"",2,2,1,2,1,2,4,"",7,"",,,3,2,,"","",,"",,,"",,1,2,9,,,,,,"",4,4,4,4,4,4,4,4,4,"",2,"",4,1,"","",2,2,"2023-06-14","comuna 07",2,0,17,"fabricacion de productos textiles",1700,"fabricacion de productos textiles",6,"industria manufacturera.",15,"indumentaria y textil",17,"fabricacion de productos textiles",1700,"fabricacion de productos textiles","80.3.2.3 / costurera",6,"industria manufacturera.",15,"indumentaria y textil",,99
19567320,1,3,2,1,"",2,42,5,1,,,2,,,,1,"","","",,1,"","",1,,1,"mantenimiento",1,1,"electricista","arreglos, instalaciones, mantenimiento en electricidad",7,"",4,,"",,3,2,,2,"30",8,11,,,"por mi cuenta","",2,,,,,,"",1,5,2,2,3,3,1,1,2,3,3,"logistica",8,"clarkista",1,1,,,,12,,,,,"autoelevador",1,1,2,2,1,1,1,2,1,"electricista",2,1,1,2,2,1,,"",7,"",,,3,2,,"","",,"",,,"",,1,9,,,,,,,"",4,4,4,4,2,4,4,2,4,"",2,"",4,1,"","",2,2,"2023-06-13","comuna 04",3,0,45,"construccion",4500,"construccion",5,"construccion e infraestructura social y mejoramiento ambiental.",11,"electricista",63,"servicios anexos al transporte; servicios de agencias de viaje",6301,"manipulacion , almacenamiento y deposito","36.3.2.3 / clarkista de deposito",8,"transporte y almacenamiento.",7,"carga de mercaderia",,99
19567403,1,3,3,3,"",2,22,7,1,,,1,2,,,1,"","","",,1,"","",1,,1,"lavadero de autos",2,1,"lavar autos","lavar autos, camionetas, etc",1,"",1,2,"",2,,2,,2,"25",4,4,,,"","",1,,,,,,"",2,,3,2,3,3,2,1,2,3,1,"",,"",,,,,,,,,,,"",,,,,,,,,2,"",3,2,2,2,2,2,1,"",7,"",,,3,2,,"","",,"",,,"",,1,3,,,,,,,"",2,4,4,4,4,2,1,4,4,"",2,"",4,1,"","",2,2,"2023-06-13","comuna 04",1,1,50,"venta, mantenimiento y reparacion de vehiculos automotores y motocicletas; venta al por menor de combustible para vehic",5002,"mantenimiento y reparacion de vehiculos automotores, excepto motocicletas",3,"servicios personales y otros oficios.",26,"servicios de limpieza",,"",,"","",,"",,"0",,99
19887581,1,5,2,1,"",1,58,3,1,,,1,3,,,5,"","paraguay","",1,1,"","",1,,1,"potenciar trabajo",4,1,"barrido de calles","barrido de calles",1,"",2,,"",2,,2,,2,"8",7,4,,,"","",1,,,,,,"",2,,2,2,3,3,2,2,99,3,1,"limpieza en casa de familias",1,"empleada domestica",1,2,,2,,13,,,,,"",2,2,3,3,1,1,1,3,2,"",1,2,2,2,2,1,,"",1,"",1,4,3,2,,"","",,"",,,"",,1,11,,,,,,,"",4,4,4,4,4,4,4,4,4,"",2,"",4,1,"","",2,2,"2023-06-22","comuna 08",1,0,93,"servicios n.c.p.",9309,"servicios n.c.p.",4,"recuperacion, reciclado y servicios ambientales.",31,"trabajador/a de limpieza de terrenos y espacios verdes",95,"servicios de hogares privados que contratan servicio domestico",9500,"servicios de hogares privados que contratan servicio domestico","55.3.1.4 / mucama/empleada domestica",3,"servicios personales y otros oficios.",26,"servicios de limpieza",1,99
19991323,1,4,4,3,"",2,21,5,1,,,2,,,,5,"","bolivia","",1,1,"","",1,,1,"venta de comida en feria",2,1,"cocinero y venta en feria","cocinar y venderç",1,"",4,,"",,3,2,,2,"16",4,4,,,"","",1,,,,,,"cocina",2,,2,2,1,3,3,3,99,2,1,"",,"",,,,,,,,,,,"",,,,,,,,,1,"cocinero",2,2,2,2,2,2,4,"",7,"",,,3,2,,"","",,"",,,"",,1,4,16,,,,,,"arreglod de celulares",4,4,4,4,2,4,2,2,4,"",2,"",4,1,"","",2,2,"2023-06-27","comuna 08",3,0,55,"servicios de hoteleria y restaurantes",5503,"servicios de expendio de comidas y bebidas excepto vendedores ambulantes de comidas",6,"industria manufacturera.",22,"produccion de alimentos",,"",,"","",,"",,"0",,99
